"Date","Price","Open","High","Low","Vol.","Change %"
"10/21/2022","1.210","1.120","1.222","1.060","253.95K","9.01%"
"10/20/2022","1.110","1.120","1.210","1.080","136.03K","-1.77%"
"10/19/2022","1.130","1.130","1.180","1.100","109.14K","-3.42%"
"10/18/2022","1.170","1.210","1.240","1.130","83.81K","0.00%"
"10/17/2022","1.170","1.110","1.188","1.110","112.29K","7.34%"
"10/14/2022","1.090","1.220","1.220","1.060","135.02K","-7.63%"
"10/13/2022","1.180","1.120","1.190","1.040","206.08K","4.42%"
"10/12/2022","1.130","1.170","1.190","1.120","165.99K","0.00%"
"10/11/2022","1.130","1.330","1.330","1.120","241.96K","-13.08%"
"10/10/2022","1.300","1.370","1.410","1.290","130.43K","-4.41%"
"10/07/2022","1.360","1.680","1.750","1.300","458.99K","-23.60%"
"10/06/2022","1.780","1.520","1.800","1.510","316.38K","15.58%"
"10/05/2022","1.540","1.580","1.600","1.491","192.43K","-0.65%"
"10/04/2022","1.550","1.450","1.570","1.430","251.78K","9.15%"
"10/03/2022","1.420","1.230","1.490","1.180","346.51K","12.70%"
"09/30/2022","1.260","1.280","1.340","1.220","128.75K","-3.82%"
"09/29/2022","1.310","1.290","1.320","1.210","155.08K","-2.96%"
"09/28/2022","1.350","1.080","1.380","1.080","301.86K","20.54%"
"09/27/2022","1.120","1.150","1.170","1.060","144.48K","6.67%"
"09/26/2022","1.050","1.110","1.180","1.030","115.83K","-5.41%"
"09/23/2022","1.110","1.100","1.150","1.030","358.57K","-0.89%"
"09/22/2022","1.120","1.140","1.190","1.050","335.50K","-3.45%"
"09/21/2022","1.160","1.060","1.170","1.050","96.63K","7.41%"
"09/20/2022","1.080","1.120","1.139","1.060","251.26K","-3.57%"
"09/19/2022","1.120","1.200","1.200","1.080","164.22K","-4.27%"
"09/16/2022","1.170","1.170","1.190","1.110","1.12M","0.86%"
"09/15/2022","1.160","1.160","1.190","1.140","281.51K","0.00%"
"09/14/2022","1.160","1.160","1.170","1.150","118.17K","-1.28%"
"09/13/2022","1.175","1.220","1.230","1.110","162.66K","-5.24%"
"09/12/2022","1.240","1.250","1.300","1.190","201.67K","-2.36%"
"09/09/2022","1.270","1.250","1.318","1.210","290.66K","6.72%"
"09/08/2022","1.190","1.120","1.210","1.070","264.96K","10.19%"
"09/07/2022","1.080","1.210","1.220","1.060","422.50K","-10.74%"
"09/06/2022","1.210","1.420","1.420","1.192","351.51K","-10.37%"
"09/02/2022","1.350","1.400","1.405","1.328","92.65K","0.00%"
"09/01/2022","1.350","1.550","1.550","1.340","167.78K","-9.40%"
"08/31/2022","1.490","1.450","1.540","1.390","663.06K","3.47%"
"08/30/2022","1.440","1.390","1.555","1.380","369.58K","5.11%"
"08/29/2022","1.370","1.360","1.391","1.280","202.09K","-0.72%"
"08/26/2022","1.380","1.420","1.420","1.290","329.02K","-1.43%"
"08/25/2022","1.400","1.380","1.420","1.320","81.14K","2.94%"
"08/24/2022","1.360","1.370","1.430","1.350","148.51K","-0.73%"
"08/23/2022","1.370","1.430","1.440","1.360","135.26K","-0.72%"
"08/22/2022","1.380","1.400","1.400","1.290","354.05K","-2.13%"
"08/19/2022","1.410","1.410","1.460","1.320","266.12K","-2.08%"
"08/18/2022","1.440","1.440","1.489","1.330","320.42K","-1.37%"
"08/17/2022","1.460","1.750","1.750","1.450","513.93K","-7.59%"
"08/16/2022","1.580","1.950","1.950","1.540","464.23K","-18.13%"
"08/15/2022","1.930","1.660","2.000","1.660","541.89K","13.53%"
"08/12/2022","1.700","1.690","1.750","1.620","405.15K","0.59%"
"08/11/2022","1.690","1.650","1.730","1.620","636.72K","4.97%"
"08/10/2022","1.610","1.510","1.650","1.470","506.33K","9.52%"
"08/09/2022","1.470","1.590","1.590","1.410","181.45K","-7.55%"
"08/08/2022","1.590","1.490","1.690","1.440","276.56K","10.42%"
"08/05/2022","1.440","1.480","1.510","1.350","248.35K","-3.36%"
"08/04/2022","1.490","1.560","1.600","1.410","452.08K","-0.67%"
"08/03/2022","1.500","1.490","1.735","1.460","390.37K","3.45%"
"08/02/2022","1.450","1.390","1.530","1.360","313.82K","5.07%"
"08/01/2022","1.380","1.470","1.480","1.349","216.67K","-4.17%"
"07/29/2022","1.440","1.420","1.470","1.350","162.81K","2.13%"
"07/28/2022","1.410","1.340","1.440","1.325","251.49K","6.02%"
"07/27/2022","1.330","1.320","1.380","1.280","270.86K","-0.75%"
"07/26/2022","1.340","1.550","1.550","1.320","307.56K","-14.10%"
"07/25/2022","1.560","1.540","1.607","1.460","380.96K","0.65%"
"07/22/2022","1.550","1.680","1.680","1.480","318.36K","-4.32%"
"07/21/2022","1.620","1.740","1.740","1.580","373.57K","-5.81%"
"07/20/2022","1.720","1.800","1.870","1.680","574.63K","-2.27%"
"07/19/2022","1.760","1.540","1.790","1.540","735.03K","18.92%"
"07/18/2022","1.480","1.550","1.630","1.460","365.65K","2.78%"
"07/15/2022","1.440","1.440","1.530","1.360","718.59K","0.70%"
"07/14/2022","1.430","1.430","1.510","1.333","371.16K","1.42%"
"07/13/2022","1.410","1.380","1.440","1.340","194.82K","2.17%"
"07/12/2022","1.380","1.400","1.520","1.320","381.50K","-8.61%"
"07/11/2022","1.510","1.650","1.650","1.455","313.13K","-8.48%"
"07/08/2022","1.650","1.610","1.760","1.540","441.01K","5.10%"
"07/07/2022","1.570","1.400","1.590","1.400","525.28K","12.14%"
"07/06/2022","1.400","1.320","1.440","1.270","443.83K","6.06%"
"07/05/2022","1.320","1.240","1.350","1.160","386.18K","5.60%"
"07/01/2022","1.250","1.210","1.270","1.198","259.82K","4.17%"
"06/30/2022","1.200","1.250","1.270","1.150","368.87K","-2.44%"
"06/29/2022","1.230","1.440","1.440","1.225","361.64K","-15.75%"
"06/28/2022","1.460","1.400","1.520","1.385","330.13K","5.04%"
"06/27/2022","1.390","1.560","1.560","1.350","513.03K","-7.95%"
"06/24/2022","1.510","1.660","1.709","1.510","3.34M","-5.03%"
"06/23/2022","1.590","1.720","1.760","1.560","453.87K","-8.09%"
"06/22/2022","1.730","1.800","1.870","1.640","536.06K","-6.99%"
"06/21/2022","1.860","2.170","2.170","1.860","411.67K","-10.58%"
"06/17/2022","2.080","2.010","2.125","1.930","845.41K","10.05%"
"06/16/2022","1.890","1.920","2.000","1.860","411.91K","-5.50%"
"06/15/2022","2.000","2.020","2.060","1.900","281.54K","5.26%"
"06/14/2022","1.900","2.050","2.080","1.860","318.58K","-5.47%"
"06/13/2022","2.010","2.190","2.300","1.950","660.62K","-17.28%"
"06/10/2022","2.430","2.450","2.470","2.330","333.18K","-1.62%"
"06/09/2022","2.470","2.650","2.650","2.460","396.09K","-7.84%"
"06/08/2022","2.680","2.820","2.880","2.640","316.00K","-5.30%"
"06/07/2022","2.830","2.960","2.960","2.680","568.99K","-4.39%"
"06/06/2022","2.960","3.700","3.760","2.910","606.17K","-15.19%"
"06/03/2022","3.490","3.360","3.540","3.240","298.71K","3.56%"
"06/02/2022","3.370","3.050","3.480","3.030","333.01K","10.86%"
"06/01/2022","3.040","3.170","3.230","2.910","285.56K","-4.70%"
"05/31/2022","3.190","3.340","3.400","3.100","542.03K","-3.33%"
"05/27/2022","3.300","3.230","3.510","3.120","238.40K","0.30%"
"05/26/2022","3.290","2.990","3.310","2.860","235.05K","12.29%"
"05/25/2022","2.930","2.810","2.950","2.780","135.63K","2.09%"
"05/24/2022","2.870","2.870","2.945","2.745","245.51K","-3.37%"
"05/23/2022","2.970","2.920","3.066","2.910","256.04K","-1.33%"
"05/20/2022","3.010","3.240","3.350","2.760","381.04K","-5.64%"
"05/19/2022","3.190","3.240","3.338","3.120","302.52K","-0.93%"
"05/18/2022","3.220","3.230","3.380","3.050","354.91K","-3.01%"
"05/17/2022","3.320","3.420","3.640","3.230","274.62K","0.61%"
"05/16/2022","3.300","3.390","3.719","3.210","330.19K","-2.08%"
"05/13/2022","3.370","3.260","3.540","3.210","707.69K","8.36%"
"05/12/2022","3.110","2.540","3.190","2.540","594.04K","17.36%"
"05/11/2022","2.650","2.970","2.970","2.600","451.63K","-9.86%"
"05/10/2022","2.940","3.110","3.250","2.860","412.13K","-2.00%"
"05/09/2022","3.000","3.200","3.260","2.950","674.68K","-8.81%"
"05/06/2022","3.290","3.300","3.550","3.200","333.56K","-4.36%"
"05/05/2022","3.440","3.890","4.090","3.355","511.85K","-14.00%"
"05/04/2022","4.000","3.940","4.060","3.620","537.97K","-0.74%"
"05/03/2022","4.030","4.290","4.410","3.970","479.00K","-1.95%"
"05/02/2022","4.110","3.780","4.190","3.720","482.81K","8.44%"
"04/29/2022","3.790","3.440","4.200","3.435","808.79K","6.46%"
"04/28/2022","3.560","3.350","3.660","3.150","721.07K","6.91%"
"04/27/2022","3.330","3.660","3.729","3.250","834.18K","-3.48%"
"04/26/2022","3.450","3.920","4.100","3.390","1.45M","-13.32%"
"04/25/2022","3.980","4.500","4.690","3.840","1.56M","-11.75%"
"04/22/2022","4.510","5.000","5.188","4.500","546.19K","-8.70%"
"04/21/2022","4.940","5.450","5.600","4.750","975.34K","-8.01%"
"04/20/2022","5.370","5.760","6.130","5.250","934.54K","-7.89%"
"04/19/2022","5.830","5.910","6.240","5.660","886.87K","-2.51%"
"04/18/2022","5.980","5.700","6.060","5.500","539.66K","5.28%"
"04/14/2022","5.680","6.010","6.180","5.650","618.30K","-3.73%"
"04/13/2022","5.900","5.390","6.070","5.160","1.55M","7.08%"
"04/12/2022","5.510","6.770","6.800","5.320","3.81M","-30.08%"
"04/11/2022","7.880","7.790","8.130","7.700","353.72K","0.00%"
"04/08/2022","7.880","8.040","8.080","7.790","183.86K","-2.60%"
"04/07/2022","8.090","7.900","8.150","7.710","156.21K","2.15%"
"04/06/2022","7.920","8.030","8.160","7.810","355.41K","-2.10%"
"04/05/2022","8.090","8.650","8.870","8.070","445.68K","-7.54%"
"04/04/2022","8.750","8.170","9.100","8.100","294.95K","6.58%"
"04/01/2022","8.210","8.450","8.510","7.510","454.30K","-2.26%"
"03/31/2022","8.400","8.540","8.610","8.120","235.82K","-0.94%"
"03/30/2022","8.480","8.780","8.780","8.010","515.86K","-5.78%"
"03/29/2022","9.000","9.260","9.592","8.290","405.18K","-2.39%"
"03/28/2022","9.220","9.340","9.640","8.950","434.81K","1.88%"
"03/25/2022","9.050","9.690","9.800","8.700","473.59K","-2.48%"
"03/24/2022","9.280","8.260","9.370","8.260","353.43K","11.67%"
"03/23/2022","8.310","8.380","8.730","7.712","203.89K","-0.48%"
"03/22/2022","8.350","8.500","9.050","8.330","715.42K","-1.42%"
"03/21/2022","8.470","7.450","8.710","7.200","903.83K","13.24%"
"03/18/2022","7.480","7.420","7.874","7.370","2.45M","-2.98%"
"03/17/2022","7.710","7.300","7.970","7.050","1.07M","4.05%"
"03/16/2022","7.410","7.770","8.950","7.211","960.38K","-5.12%"
"03/15/2022","7.810","7.800","8.299","7.003","596.15K","-1.76%"
"03/14/2022","7.950","9.200","9.950","7.910","2.05M","-16.40%"
"03/11/2022","9.510","6.760","10.430","6.620","7.43M","49.29%"
"03/10/2022","6.370","5.530","6.600","5.445","516.64K","9.26%"
"03/09/2022","5.830","5.440","6.555","5.210","489.67K","12.33%"
"03/08/2022","5.190","4.860","6.182","4.680","535.62K","4.43%"
"03/07/2022","4.970","6.040","6.850","4.030","1.23M","-17.17%"
"03/04/2022","6.000","7.800","8.410","5.940","634.68K","-20.00%"
"03/03/2022","7.500","9.320","9.570","7.270","481.04K","-19.27%"
"03/02/2022","9.290","11.150","11.150","9.270","200.79K","-16.23%"
"03/01/2022","11.090","11.710","12.430","10.860","86.13K","-5.05%"
"02/28/2022","11.680","11.210","12.260","11.170","219.61K","1.57%"
"02/25/2022","11.500","11.180","11.810","10.610","222.03K","3.70%"
"02/24/2022","11.090","10.300","11.330","10.080","223.78K","-1.42%"
"02/23/2022","11.250","11.730","11.730","10.980","227.82K","-4.17%"
"02/22/2022","11.740","11.410","11.990","11.410","132.37K","-0.59%"
"02/18/2022","11.810","11.420","12.070","11.330","103.14K","2.70%"
"02/17/2022","11.500","12.390","12.590","11.240","127.97K","-7.63%"
"02/16/2022","12.450","12.340","12.880","12.104","108.15K","-1.97%"
"02/15/2022","12.700","12.550","13.200","12.550","162.41K","2.25%"
"02/14/2022","12.420","12.750","13.015","11.300","137.33K","-4.46%"
"02/11/2022","13.000","12.950","13.450","12.863","74.10K","-0.69%"
"02/10/2022","13.090","13.000","13.330","12.750","93.19K","-0.08%"
"02/09/2022","13.100","13.200","13.456","12.930","95.24K","0.77%"
"02/08/2022","13.000","13.000","13.680","12.800","88.10K","0.00%"
"02/07/2022","13.000","12.820","13.460","12.687","178.24K","3.09%"
"02/04/2022","12.610","12.840","13.100","12.266","162.43K","-0.47%"
"02/03/2022","12.670","12.500","13.280","12.345","109.54K","-1.17%"
"02/02/2022","12.820","13.160","13.829","12.560","83.63K","-0.31%"
"02/01/2022","12.860","11.840","13.070","11.500","151.52K","10.10%"
"01/31/2022","11.680","11.160","11.740","11.140","156.81K","5.70%"
"01/28/2022","11.050","11.250","11.350","10.540","179.56K","0.09%"
"01/27/2022","11.040","11.100","11.870","10.800","636.89K","1.28%"
"01/26/2022","10.900","11.570","11.570","10.750","109.69K","-2.15%"
"01/25/2022","11.140","11.370","12.210","10.870","144.27K","-5.19%"
"01/24/2022","11.750","12.030","12.255","11.380","157.94K","-6.52%"
"01/21/2022","12.570","13.490","13.670","12.350","148.32K","-10.21%"
"01/20/2022","14.000","14.380","14.500","13.850","74.98K","-0.85%"
"01/19/2022","14.120","13.930","14.470","13.910","108.15K","0.86%"
"01/18/2022","14.000","14.530","14.940","13.960","107.72K","-6.67%"
"01/14/2022","15.000","15.230","15.250","14.730","35.95K","-0.86%"
"01/13/2022","15.130","15.790","15.790","14.350","69.93K","-2.64%"
"01/12/2022","15.540","14.720","15.800","14.010","103.56K","9.82%"
"01/11/2022","14.150","12.400","14.230","12.400","49.01K","13.11%"
"01/10/2022","12.510","12.800","12.800","11.810","41.69K","-3.10%"
"01/07/2022","12.910","13.170","13.415","12.001","80.46K","-3.58%"
"01/06/2022","13.390","12.400","13.640","12.250","68.73K","5.02%"
"01/05/2022","12.750","13.890","14.060","12.720","94.63K","-6.93%"
"01/04/2022","13.700","14.690","15.090","13.274","58.95K","-5.12%"
"01/03/2022","14.440","16.780","16.800","14.210","63.71K","-4.05%"
"12/31/2021","15.050","14.200","15.320","13.650","77.60K","5.99%"
"12/30/2021","14.200","13.700","14.410","13.521","81.45K","2.90%"
"12/29/2021","13.800","13.210","13.870","13.162","60.26K","2.91%"
"12/28/2021","13.410","14.650","14.740","12.955","99.36K","-8.46%"
"12/27/2021","14.650","15.500","15.500","14.500","176.08K","1.81%"
"12/23/2021","14.390","12.980","14.610","12.110","162.09K","15.12%"
"12/22/2021","12.500","12.210","12.960","11.560","172.20K","0.73%"
"12/21/2021","12.410","14.990","15.020","12.050","328.85K","-15.29%"
"12/20/2021","14.650","12.910","14.975","12.630","193.01K","13.13%"
"12/17/2021","12.950","15.020","16.200","12.790","248.48K","-20.21%"
"12/16/2021","16.230","19.600","19.935","15.550","234.42K","-16.85%"
"12/15/2021","19.520","22.640","22.770","19.000","198.15K","-3.84%"
"12/14/2021","20.300","31.790","35.000","20.000","353.12K","-29.76%"
"12/13/2021","28.900","30.119","30.648","28.021","55.15K","-0.29%"
"12/10/2021","28.985","29.787","31.117","28.354","48.68K","-1.71%"
"12/09/2021","29.488","29.139","29.990","28.619","28.10K","0.99%"
"12/08/2021","29.198","28.397","30.290","28.080","38.53K","3.91%"
"12/07/2021","28.099","27.638","30.690","26.837","28.88K","6.19%"
"12/06/2021","26.462","24.544","26.862","22.276","37.48K","7.59%"
"12/03/2021","24.595","26.445","29.077","23.921","40.44K","-5.44%"
"12/02/2021","26.010","28.806","28.806","25.158","26.73K","-8.73%"
"12/01/2021","28.499","28.900","29.403","28.346","17.85K","-0.09%"
"11/30/2021","28.525","31.562","31.583","27.996","44.86K","-9.81%"
"11/29/2021","31.628","33.845","33.845","30.273","62.34K","-8.85%"
"11/26/2021","34.697","31.671","34.772","31.671","11.84K","6.54%"
"11/24/2021","32.566","34.041","34.420","31.756","24.25K","-4.50%"
"11/23/2021","34.100","35.123","36.547","33.940","24.68K","-4.31%"
"11/22/2021","35.635","36.624","36.624","33.810","53.23K","-1.21%"
"11/19/2021","36.070","34.501","37.110","33.563","35.97K","6.31%"
"11/18/2021","33.930","33.393","35.805","32.470","36.32K","2.10%"
"11/17/2021","33.231","35.660","37.493","32.924","50.71K","-4.93%"
"11/16/2021","34.953","28.244","35.413","27.754","67.49K","22.02%"
"11/15/2021","28.644","28.729","28.729","27.280","36.87K","0.81%"
"11/12/2021","28.414","29.250","29.410","28.371","17.31K","-1.10%"
"11/11/2021","28.730","28.661","29.386","28.185","10.86K","2.00%"
"11/10/2021","28.167","28.508","29.411","28.133","16.13K","-2.25%"
"11/09/2021","28.815","27.280","29.356","27.067","29.73K","6.71%"
"11/08/2021","27.003","24.791","28.133","24.791","51.67K","8.16%"
"11/05/2021","24.966","24.936","25.362","24.697","17.55K","0.12%"
"11/04/2021","24.936","24.936","24.936","24.603","12.72K","0.00%"
"11/03/2021","24.936","23.316","24.936","23.316","12.74K","6.56%"
"11/02/2021","23.401","23.572","23.785","22.310","18.90K","-1.93%"
"11/01/2021","23.862","23.052","25.005","22.890","16.95K","5.19%"
"10/29/2021","22.685","23.759","24.080","22.249","17.23K","-5.13%"
"10/28/2021","23.913","23.572","24.885","23.572","7.54K","1.12%"
"10/27/2021","23.649","23.630","23.856","23.256","11.16K","-0.93%"
"10/26/2021","23.870","23.819","24.761","23.657","9.05K","-0.04%"
"10/25/2021","23.879","23.461","25.059","23.452","30.30K","-0.36%"
"10/22/2021","23.964","25.294","25.507","22.395","45.53K","-6.14%"
"10/21/2021","25.533","26.334","26.456","25.072","13.86K","-2.28%"
"10/20/2021","26.129","25.473","26.129","24.731","34.07K","2.58%"
"10/19/2021","25.473","24.944","26.121","24.365","31.30K","3.89%"
"10/18/2021","24.518","25.192","27.467","24.348","42.81K","-4.29%"
"10/15/2021","25.618","25.149","26.001","24.083","36.70K","4.02%"
"10/14/2021","24.629","24.552","25.081","24.228","11.20K","1.65%"
"10/13/2021","24.228","24.169","24.978","23.163","27.68K","1.17%"
"10/12/2021","23.947","25.467","25.467","23.597","22.06K","-5.64%"
"10/11/2021","25.379","24.629","25.797","24.629","13.20K","3.69%"
"10/08/2021","24.475","25.592","25.703","24.152","48.87K","-5.87%"
"10/07/2021","26.001","24.595","26.371","24.595","38.55K","4.42%"
"10/06/2021","24.902","25.209","26.769","24.595","21.61K","-2.14%"
"10/05/2021","25.447","24.552","26.428","24.552","45.82K","3.65%"
"10/04/2021","24.552","24.637","24.868","23.708","26.23K","0.77%"
"10/01/2021","24.365","24.220","25.575","23.730","50.09K","0.63%"
"09/30/2021","24.211","23.751","24.211","22.523","16.19K","3.33%"
"09/29/2021","23.431","23.367","24.256","23.052","27.31K","1.31%"
"09/28/2021","23.129","23.077","24.356","22.412","24.75K","-1.60%"
"09/27/2021","23.504","24.117","24.876","23.325","18.35K","-3.77%"
"09/24/2021","24.424","23.231","24.663","22.404","28.93K","3.32%"
"09/23/2021","23.640","23.393","24.296","22.404","57.54K","0.47%"
"09/22/2021","23.529","22.617","23.657","22.285","42.52K","6.15%"
"09/21/2021","22.165","22.830","23.342","22.165","21.24K","-2.11%"
"09/20/2021","22.643","23.111","23.410","22.608","27.65K","-2.17%"
"09/17/2021","23.146","23.512","24.126","23.103","19.04K","-2.51%"
"09/16/2021","23.742","23.597","24.578","23.495","18.16K","1.24%"
"09/15/2021","23.452","22.830","24.689","22.830","33.04K","2.88%"
"09/14/2021","22.796","22.719","23.700","22.285","10.51K","2.49%"
"09/13/2021","22.242","23.504","24.117","22.174","37.04K","-4.75%"
"09/10/2021","23.350","25.038","25.238","22.481","32.37K","-5.84%"
"09/09/2021","24.799","24.373","26.428","23.626","59.78K","1.71%"
"09/08/2021","24.382","25.516","25.933","23.802","39.47K","-3.87%"
"09/07/2021","25.362","24.714","26.334","24.714","41.75K","2.02%"
"09/03/2021","24.859","25.507","26.810","24.626","46.24K","-3.86%"
"09/02/2021","25.857","23.163","26.897","23.163","145.73K","13.38%"
"09/01/2021","22.805","23.725","24.357","22.404","65.20K","-2.37%"
"08/31/2021","23.359","24.467","25.440","23.018","65.46K","-4.63%"
"08/30/2021","24.493","26.880","28.406","23.094","129.22K","-9.51%"
"08/27/2021","27.067","21.585","28.815","21.040","484.88K","28.54%"
"08/26/2021","21.057","20.759","21.739","20.759","50.99K","0.61%"
"08/25/2021","20.929","21.168","21.475","20.656","18.63K","-3.31%"
"08/24/2021","21.645","20.545","21.647","19.993","19.83K","7.04%"
"08/23/2021","20.221","19.667","20.886","19.344","12.79K","0.89%"
"08/20/2021","20.042","19.403","20.307","18.898","26.86K","2.22%"
"08/19/2021","19.608","18.755","19.817","17.430","82.89K","3.42%"
"08/18/2021","18.960","19.539","20.247","18.840","35.33K","-4.43%"
"08/17/2021","19.838","20.068","20.068","18.994","37.84K","-0.09%"
"08/16/2021","19.855","20.460","20.460","18.772","33.69K","-4.94%"
"08/13/2021","20.886","20.460","21.867","20.460","107.76K","2.17%"
"08/12/2021","20.443","20.247","20.452","19.625","27.12K","2.52%"
"08/11/2021","19.940","19.778","20.145","19.616","19.45K","2.14%"
"08/10/2021","19.522","20.068","20.068","19.403","27.82K","1.82%"
"08/09/2021","19.173","19.395","19.974","18.706","52.65K","-0.57%"
"08/06/2021","19.284","19.446","20.520","18.482","116.46K","-0.35%"
"08/05/2021","19.352","19.514","19.574","18.537","43.60K","-0.44%"
"08/04/2021","19.437","19.591","19.940","18.938","19.46K","-0.83%"
"08/03/2021","19.599","20.878","20.878","19.062","34.85K","-2.34%"
"08/02/2021","20.068","18.857","20.247","18.653","44.26K","8.13%"
"07/30/2021","18.559","18.346","18.730","18.261","12.60K","-0.91%"
"07/29/2021","18.730","18.926","19.395","17.928","31.32K","-1.79%"
"07/28/2021","19.071","18.593","19.812","18.593","74.52K","1.68%"
"07/27/2021","18.755","19.267","19.403","17.493","59.12K","-4.22%"
"07/26/2021","19.582","18.116","20.631","18.116","128.55K","9.43%"
"07/23/2021","17.894","18.414","18.448","17.528","41.29K","-0.76%"
"07/22/2021","18.031","16.931","18.269","16.522","99.23K","6.28%"
"07/21/2021","16.965","15.993","18.022","15.783","101.88K","4.57%"
"07/20/2021","16.223","16.112","17.050","15.737","32.79K","-0.83%"
"07/19/2021","16.360","15.993","16.863","15.584","53.03K","-0.16%"
"07/16/2021","16.385","15.354","16.547","15.354","26.48K","7.13%"
"07/15/2021","15.294","17.434","17.434","15.294","101.45K","-12.05%"
"07/14/2021","17.390","17.937","18.233","17.255","38.85K","-3.05%"
"07/13/2021","17.937","17.954","18.389","17.562","43.20K","-2.00%"
"07/12/2021","18.303","18.968","19.778","17.562","123.47K","-1.42%"
"07/09/2021","18.568","17.579","19.960","17.152","260.37K","5.83%"
"07/08/2021","17.545","17.698","17.698","16.914","83.10K","-0.82%"
"07/07/2021","17.690","17.647","17.892","17.349","65.24K","1.47%"
"07/06/2021","17.434","18.917","20.247","17.349","154.94K","-12.87%"
"07/02/2021","20.008","19.437","20.980","18.107","529.08K","2.94%"
"07/01/2021","19.437","16.624","20.204","15.771","436.29K","18.07%"
"06/30/2021","16.462","16.735","17.634","15.968","173.29K","-8.92%"
"06/29/2021","18.073","17.451","18.627","15.771","736.91K","1.58%"
"06/28/2021","17.792","16.539","23.444","15.857","7.94M","12.45%"
"06/25/2021","15.823","15.294","21.313","12.890","13.01M","64.25%"
"06/24/2021","9.633","10.247","10.247","9.554","7.79K","-0.09%"
"06/23/2021","9.642","9.284","9.983","9.147","12.60K","1.43%"
"06/22/2021","9.505","8.875","9.761","8.875","109.87K","6.90%"
"06/21/2021","8.892","8.764","8.977","8.764","8.55K","0.00%"
"06/18/2021","8.892","8.798","9.037","8.662","7.26K","1.07%"
"06/17/2021","8.798","8.704","9.030","8.656","13.54K","2.17%"
"06/16/2021","8.611","9.088","9.526","8.286","18.41K","-2.22%"
"06/15/2021","8.806","9.199","9.241","8.525","12.85K","-2.76%"
"06/14/2021","9.057","9.258","9.258","8.900","9.23K","-1.27%"
"06/11/2021","9.173","9.395","10.152","8.920","18.12K","-2.27%"
"06/10/2021","9.386","9.420","11.074","8.943","191.07K","1.48%"
"06/09/2021","9.250","9.523","9.523","9.237","5.57K","-2.25%"
"06/08/2021","9.463","9.476","10.119","9.096","15.18K","3.16%"
"06/07/2021","9.173","9.156","9.267","8.815","5.64K","-1.01%"
"06/04/2021","9.267","8.252","9.548","8.252","76.35K","14.18%"
"06/03/2021","8.116","8.014","8.338","8.014","8.10K","1.22%"
"06/02/2021","8.018","7.911","8.602","7.911","27.51K","1.02%"
"06/01/2021","7.937","7.954","8.005","7.800","2.89K","-0.85%"
"05/28/2021","8.005","7.928","8.005","7.928","2.01K","3.07%"
"05/27/2021","7.766","7.878","7.937","7.766","1.97K","-0.98%"
"05/26/2021","7.843","7.886","7.928","7.724","8.44K","-2.13%"
"05/25/2021","8.014","7.877","8.082","7.869","4.49K","0.00%"
"05/24/2021","8.014","7.775","8.082","7.775","5.01K","0.11%"
"05/21/2021","8.005","8.295","8.421","7.886","19.78K","-2.19%"
"05/20/2021","8.184","7.775","8.534","7.775","61.74K","6.08%"
"05/19/2021","7.715","7.894","8.090","7.374","2.35K","-0.66%"
"05/18/2021","7.766","7.732","7.997","7.647","10.03K","-0.76%"
"05/17/2021","7.826","7.673","7.877","7.673","2.57K","2.57%"
"05/14/2021","7.630","7.971","7.971","7.630","6.09K","-2.29%"
"05/13/2021","7.809","8.286","8.518","7.724","66.32K","-1.42%"
"05/12/2021","7.921","8.593","8.638","7.749","16.59K","-8.46%"
"05/11/2021","8.653","8.670","8.815","8.355","19.17K","-2.96%"
"05/10/2021","8.917","8.719","9.037","8.619","10.32K","1.65%"
"05/07/2021","8.772","8.798","9.403","8.772","10.85K","-1.15%"
"05/06/2021","8.875","8.517","9.258","8.355","49.33K","4.41%"
"05/05/2021","8.500","8.568","8.610","8.491","4.45K","-0.80%"
"05/04/2021","8.568","8.721","8.721","8.448","5.17K","-2.43%"
"05/03/2021","8.781","8.346","9.036","8.346","45.58K","4.78%"
"04/30/2021","8.380","8.235","8.619","8.235","6.41K","-0.95%"
"04/29/2021","8.461","8.410","8.461","8.141","8.67K","1.79%"
"04/28/2021","8.312","8.568","8.602","8.312","2.17K","-2.99%"
"04/27/2021","8.568","8.629","8.629","8.551","0.95K","2.34%"
"04/26/2021","8.372","8.056","8.534","8.056","21.90K","1.13%"
"04/23/2021","8.278","8.346","8.355","8.133","10.82K","0.83%"
"04/22/2021","8.210","8.423","8.534","8.116","22.35K","-4.94%"
"04/21/2021","8.636","8.622","8.725","8.414","9.15K","-0.98%"
"04/20/2021","8.721","8.576","8.772","8.551","2.86K","1.74%"
"04/19/2021","8.572","7.988","8.806","7.988","10.31K","5.18%"
"04/16/2021","8.150","7.843","8.286","7.732","44.06K","5.05%"
"04/15/2021","7.758","8.525","8.525","7.673","29.76K","-5.80%"
"04/14/2021","8.235","8.701","8.849","8.150","17.79K","-5.29%"
"04/13/2021","8.696","8.755","8.870","8.440","14.96K","-1.54%"
"04/12/2021","8.832","8.696","9.037","8.636","23.38K","5.71%"
"04/09/2021","8.355","9.147","9.454","8.355","62.01K","-10.67%"
"04/08/2021","9.352","8.994","11.611","8.806","447.04K","1.76%"
"04/07/2021","9.190","8.590","9.459","8.542","91.00K","8.02%"
"04/06/2021","8.508","8.806","8.806","8.320","8.59K","-3.85%"
"04/05/2021","8.849","8.781","9.548","8.698","31.20K","-1.14%"
