"Date","Price","Open","High","Low","Vol.","Change %"
"12/13/2021","12.24","13.11","13.34","12.21","1.80M","-8.79%"
"12/10/2021","13.42","13.78","14.14","12.90","1.42M","0.15%"
"12/09/2021","13.40","14.52","14.55","13.35","1.63M","-9.03%"
"12/08/2021","14.73","15.09","15.30","14.50","1.21M","-2.58%"
"12/07/2021","15.12","14.78","15.61","14.78","1.37M","7.92%"
"12/06/2021","14.01","12.80","14.44","12.33","2.23M","2.64%"
"12/03/2021","13.65","16.09","16.15","13.31","2.96M","-14.79%"
"12/02/2021","16.02","16.14","17.09","15.26","1.89M","-1.84%"
"12/01/2021","16.32","18.23","18.48","16.21","1.69M","-8.21%"
"11/30/2021","17.78","17.56","18.43","16.89","1.33M","0.06%"
"11/29/2021","17.77","17.94","17.97","17.00","1.16M","2.95%"
"11/26/2021","17.26","16.80","17.60","16.40","1.12M","-4.54%"
"11/24/2021","18.08","17.44","18.09","16.76","1.27M","1.29%"
"11/23/2021","17.85","17.30","18.45","17.20","1.35M","1.59%"
"11/22/2021","17.57","18.00","18.16","16.96","1.43M","-2.39%"
"11/19/2021","18.00","17.26","18.66","17.25","1.64M","4.90%"
"11/18/2021","17.16","18.13","18.18","16.55","2.19M","-6.89%"
"11/17/2021","18.43","18.77","18.80","18.01","1.32M","0.16%"
"11/16/2021","18.40","20.00","20.00","18.32","2.47M","-11.07%"
"11/15/2021","20.69","21.84","22.60","20.50","2.66M","-3.41%"
"11/12/2021","21.42","21.40","21.69","20.69","1.19M","-0.23%"
"11/11/2021","21.47","20.53","21.98","20.33","1.20M","5.66%"
"11/10/2021","20.32","21.50","21.80","19.88","1.89M","-4.74%"
"11/09/2021","21.33","22.80","22.95","20.75","1.88M","-4.18%"
"11/08/2021","22.26","21.75","23.09","21.67","2.70M","8.69%"
"11/05/2021","20.48","22.38","22.78","20.42","1.64M","-6.78%"
"11/04/2021","21.97","21.53","23.60","21.53","2.12M","0.55%"
"11/03/2021","21.85","21.99","22.09","20.71","1.52M","-1.18%"
"11/02/2021","22.11","22.24","22.64","21.33","2.13M","1.98%"
"11/01/2021","21.68","20.31","22.17","20.31","2.29M","7.01%"
"10/29/2021","20.26","19.25","20.75","19.20","2.42M","2.79%"
"10/28/2021","19.71","17.91","19.71","17.91","2.46M","13.08%"
"10/27/2021","17.43","17.58","18.43","17.42","1.61M","-4.23%"
"10/26/2021","18.20","18.46","18.76","17.72","2.04M","-1.36%"
"10/25/2021","18.45","16.78","18.65","16.78","2.32M","12.23%"
"10/22/2021","16.44","17.55","17.55","16.33","2.03M","-6.80%"
"10/21/2021","17.64","17.68","17.95","17.07","2.00M","-0.11%"
"10/20/2021","17.66","17.00","18.63","16.74","3.37M","5.75%"
"10/19/2021","16.70","16.60","17.03","15.90","1.86M","2.58%"
"10/18/2021","16.28","15.80","16.61","15.60","1.97M","3.10%"
"10/15/2021","15.79","15.65","16.65","15.49","2.68M","3.81%"
"10/14/2021","15.21","15.45","15.55","14.92","1.14M","0.26%"
"10/13/2021","15.17","14.26","15.19","13.66","1.98M","5.79%"
"10/12/2021","14.34","14.74","14.97","14.30","1.21M","-1.31%"
"10/11/2021","14.53","14.42","15.32","14.40","2.29M","1.47%"
"10/08/2021","14.32","13.93","14.56","13.71","1.61M","3.69%"
"10/07/2021","13.81","13.45","14.10","12.39","2.28M","2.68%"
"10/06/2021","13.45","13.65","14.14","13.12","1.80M","0.45%"
"10/05/2021","13.39","12.42","13.57","12.31","2.02M","9.66%"
"10/04/2021","12.21","12.51","12.66","11.90","1.29M","-2.55%"
"10/01/2021","12.53","12.00","12.70","11.91","2.22M","8.11%"
"09/30/2021","11.59","11.90","11.95","11.16","2.06M","-0.17%"
"09/29/2021","11.61","11.42","12.73","11.30","4.17M","6.12%"
"09/28/2021","10.94","11.52","11.63","10.90","1.17M","-5.93%"
"09/27/2021","11.63","11.39","12.17","11.34","978.97K","2.02%"
"09/24/2021","11.40","11.25","11.88","11.10","968.98K","-3.88%"
"09/23/2021","11.86","11.96","12.04","11.60","865.39K","0.85%"
"09/22/2021","11.76","11.33","12.03","11.30","1.28M","4.63%"
