"Date","Price","Open","High","Low","Vol.","Change %"
"01/16/2024","4.810","5.120","5.120","4.685","6.84M","-6.60%"
"01/12/2024","5.150","5.820","5.850","5.130","6.15M","-14.74%"
"01/11/2024","6.040","7.000","7.140","5.760","7.57M","-6.36%"
"01/10/2024","6.450","5.970","6.680","5.780","3.89M","6.09%"
"01/09/2024","6.080","6.280","6.400","6.070","3.43M","-5.30%"
"01/08/2024","6.420","6.360","6.720","5.780","7.62M","3.72%"
"01/05/2024","6.190","6.790","6.800","6.120","3.93M","-8.16%"
"01/04/2024","6.740","6.750","7.130","6.563","3.33M","3.06%"
"01/03/2024","6.540","6.250","6.840","6.030","5.02M","-3.82%"
"01/02/2024","6.800","7.860","7.890","6.750","7.08M","-4.90%"
"12/29/2023","7.150","8.710","8.734","6.660","9.80M","-16.28%"
"12/28/2023","8.540","9.230","9.275","8.280","6.37M","-10.67%"
"12/27/2023","9.560","8.970","9.690","8.830","7.59M","8.76%"
"12/26/2023","8.790","8.335","8.970","8.190","5.78M","5.02%"
"12/22/2023","8.370","7.740","8.800","7.285","10.16M","8.98%"
"12/21/2023","7.680","5.850","7.730","5.780","18.68M","38.88%"
"12/20/2023","5.530","5.930","5.988","5.465","6.60M","-3.32%"
"12/19/2023","5.720","6.200","6.385","5.260","8.67M","-4.67%"
"12/18/2023","6.000","5.800","6.397","5.700","4.10M","-0.17%"
"12/15/2023","6.010","5.800","6.150","5.570","4.49M","2.39%"
"12/14/2023","5.870","5.900","6.000","5.600","4.64M","1.38%"
"12/13/2023","5.790","5.150","5.855","4.950","5.83M","12.43%"
"12/12/2023","5.150","5.130","5.200","4.940","2.65M","2.79%"
"12/11/2023","5.010","5.640","5.670","4.940","4.63M","-13.92%"
"12/08/2023","5.820","5.900","6.220","5.680","5.07M","0.17%"
"12/07/2023","5.810","5.350","6.120","5.210","4.41M","7.59%"
"12/06/2023","5.400","5.600","5.670","5.240","3.25M","-2.88%"
"12/05/2023","5.560","5.300","5.920","5.210","5.59M","3.35%"
"12/04/2023","5.380","6.170","6.270","5.130","8.81M","-3.41%"
"12/01/2023","5.570","5.110","5.710","4.880","5.65M","12.87%"
"11/30/2023","4.935","4.970","5.270","4.800","3.95M","1.96%"
"11/29/2023","4.840","4.520","4.930","4.350","5.19M","10.76%"
"11/28/2023","4.370","3.850","4.415","3.850","4.21M","15.00%"
"11/27/2023","3.800","3.480","3.925","3.415","4.61M","7.34%"
"11/24/2023","3.540","3.200","3.550","3.185","2.37M","12.03%"
"11/22/2023","3.160","2.880","3.175","2.840","2.40M","10.10%"
"11/21/2023","2.870","2.930","2.995","2.840","1.50M","-2.38%"
"11/20/2023","2.940","2.920","3.025","2.850","1.55M","3.89%"
"11/17/2023","2.830","2.850","2.900","2.790","1.00M","-0.70%"
"11/16/2023","2.850","3.050","3.056","2.830","1.44M","-8.36%"
"11/15/2023","3.110","2.980","3.180","2.905","2.07M","6.87%"
"11/14/2023","2.910","3.070","3.100","2.840","1.19M","-2.68%"
"11/13/2023","2.990","2.950","3.020","2.790","1.23M","1.01%"
"11/10/2023","2.960","3.030","3.070","2.810","1.60M","-0.34%"
"11/09/2023","2.970","3.370","3.490","2.950","2.73M","-3.57%"
"11/08/2023","3.080","3.320","3.350","3.080","1.41M","-7.51%"
"11/07/2023","3.330","3.250","3.350","3.090","1.39M","-0.30%"
"11/06/2023","3.340","3.580","3.615","3.255","1.03M","-4.30%"
"11/03/2023","3.490","3.420","3.650","3.390","1.07M","0.29%"
"11/02/2023","3.480","3.170","3.530","3.150","1.86M","14.47%"
"11/01/2023","3.040","3.160","3.200","2.995","1.40M","-1.30%"
"10/31/2023","3.080","3.050","3.130","2.801","1.75M","2.33%"
"10/30/2023","3.010","3.250","3.250","2.960","2.15M","-5.94%"
"10/27/2023","3.200","3.040","3.290","3.040","1.63M","4.58%"
"10/26/2023","3.060","3.300","3.310","2.940","2.68M","-9.20%"
"10/25/2023","3.370","3.490","3.680","3.279","2.86M","-3.71%"
"10/24/2023","3.500","3.610","4.035","3.380","5.06M","9.37%"
"10/23/2023","3.200","3.200","3.361","3.122","2.88M","1.91%"
"10/20/2023","3.140","3.300","3.350","3.080","2.29M","1.29%"
"10/19/2023","3.100","3.200","3.280","3.090","1.16M","-2.52%"
"10/18/2023","3.180","3.430","3.490","3.145","1.26M","-9.14%"
"10/17/2023","3.500","3.240","3.535","3.170","1.62M","5.74%"
"10/16/2023","3.310","3.250","3.435","2.960","3.10M","8.88%"
"10/13/2023","3.040","3.150","3.190","2.985","1.04M","-1.94%"
"10/12/2023","3.100","3.200","3.250","3.040","1.42M","-3.73%"
"10/11/2023","3.220","3.490","3.670","3.205","1.48M","-1.53%"
"10/10/2023","3.270","3.250","3.425","3.240","727.73K","-0.30%"
"10/09/2023","3.280","3.350","3.416","3.215","1.03M","-5.20%"
"10/06/2023","3.460","3.100","3.495","3.090","1.29M","9.84%"
"10/05/2023","3.150","3.330","3.350","3.020","1.81M","-5.12%"
"10/04/2023","3.320","3.230","3.350","2.960","1.37M","2.15%"
"10/03/2023","3.250","3.500","3.560","3.230","1.38M","-9.72%"
"10/02/2023","3.600","3.910","4.090","3.510","3.03M","-2.96%"
"09/29/2023","3.710","3.950","4.000","3.640","1.54M","-1.59%"
"09/28/2023","3.770","3.650","3.860","3.530","896.12K","4.43%"
"09/27/2023","3.610","3.640","3.750","3.530","1.19M","1.40%"
"09/26/2023","3.560","3.700","3.820","3.540","1.20M","-5.82%"
"09/25/2023","3.780","3.650","3.870","3.630","1.05M","-1.31%"
"09/22/2023","3.830","3.960","3.960","3.780","918.04K","-0.78%"
"09/21/2023","3.860","4.020","4.120","3.820","1.49M","-8.31%"
"09/20/2023","4.210","4.500","4.540","4.190","1.28M","-7.47%"
"09/19/2023","4.550","4.630","4.880","4.530","1.36M","-4.41%"
"09/18/2023","4.760","4.680","4.780","4.550","1.15M","6.01%"
"09/15/2023","4.490","4.950","4.980","4.480","1.56M","-10.38%"
"09/14/2023","5.010","4.520","5.250","4.450","2.62M","13.09%"
"09/13/2023","4.430","4.480","4.510","4.240","1.38M","0.68%"
