"Date","Price","Open","High","Low","Vol.","Change %"
"05/03/2022","16.78","16.35","17.32","16.23","7.60M","0.72%"
"05/02/2022","16.66","15.56","16.92","15.05","13.86M","6.79%"
"04/29/2022","15.60","16.63","17.48","15.53","10.53M","-7.47%"
"04/28/2022","16.86","16.87","17.26","15.59","13.73M","0.84%"
"04/27/2022","16.72","17.00","18.15","16.64","11.13M","-2.22%"
"04/26/2022","17.10","18.50","18.57","17.02","8.92M","-8.65%"
"04/25/2022","18.72","17.78","18.78","17.60","11.33M","3.14%"
"04/22/2022","18.15","19.08","19.77","18.08","9.87M","-6.06%"
"04/21/2022","19.32","21.30","21.99","19.12","12.74M","-6.76%"
"04/20/2022","20.72","21.69","22.09","20.25","8.88M","-3.63%"
"04/19/2022","21.50","21.10","21.92","20.41","8.52M","2.87%"
"04/18/2022","20.90","20.91","21.26","19.79","9.63M","-1.55%"
"04/14/2022","21.23","22.30","22.37","20.93","8.93M","-4.80%"
"04/13/2022","22.30","21.02","22.58","20.94","8.39M","5.39%"
"04/12/2022","21.16","22.55","23.35","20.85","10.97M","-3.47%"
"04/11/2022","21.92","22.05","22.87","21.40","6.77M","-3.35%"
"04/08/2022","22.68","23.56","23.81","22.61","9.10M","-4.59%"
"04/07/2022","23.77","24.05","24.60","22.82","9.53M","-1.72%"
"04/06/2022","24.18","25.20","25.62","23.84","10.11M","-7.90%"
"04/05/2022","26.26","29.35","29.49","26.02","11.19M","-9.20%"
"04/04/2022","28.92","28.54","28.95","27.60","8.36M","1.33%"
"04/01/2022","28.54","27.86","29.06","27.37","9.20M","2.11%"
"03/31/2022","27.95","29.87","30.19","27.92","8.31M","-5.45%"
"03/30/2022","29.56","30.49","31.38","29.28","8.08M","-5.07%"
"03/29/2022","31.14","31.35","31.65","29.31","11.23M","-0.42%"
"03/28/2022","31.27","31.06","32.74","30.10","19.23M","8.24%"
"03/25/2022","28.89","31.28","31.49","28.22","12.14M","-4.75%"
"03/24/2022","30.33","30.04","30.47","28.32","11.87M","3.69%"
"03/23/2022","29.25","29.15","30.30","28.51","8.16M","-0.65%"
"03/22/2022","29.44","28.93","30.96","28.80","13.23M","6.55%"
"03/21/2022","27.63","27.94","28.79","26.56","8.68M","-1.04%"
"03/18/2022","27.92","26.10","28.03","26.04","10.16M","4.73%"
"03/17/2022","26.66","24.05","26.70","24.00","11.09M","10.03%"
"03/16/2022","24.23","23.31","24.27","22.19","11.98M","8.12%"
"03/15/2022","22.41","21.33","22.47","20.32","8.80M","4.67%"
"03/14/2022","21.41","22.30","22.43","20.95","8.35M","-4.80%"
"03/11/2022","22.49","25.14","25.21","22.44","8.91M","-9.13%"
"03/10/2022","24.75","24.01","24.85","23.29","9.38M","-3.62%"
"03/09/2022","25.68","24.40","26.19","24.03","15.23M","14.90%"
"03/08/2022","22.35","21.75","23.49","21.28","10.85M","4.05%"
"03/07/2022","21.48","23.12","23.88","21.45","10.94M","-5.87%"
"03/04/2022","22.82","24.73","25.18","22.46","10.89M","-7.46%"
"03/03/2022","24.66","26.60","27.25","24.52","9.50M","-8.26%"
"03/02/2022","26.88","25.55","27.10","25.33","13.29M","3.07%"
"03/01/2022","26.08","27.37","27.49","24.96","21.75M","2.88%"
"02/28/2022","25.35","23.20","25.98","23.13","20.63M","9.88%"
